model,genre,midiset,audioset,piece_id,melody_kor_corr_64,bass_kor_corr_64,ratio_kor_corr_64,melody_ioi_corr,acc_ioi_corr,cloud_diameter_corr,cloud_momentum_corr,tensile_strain_corr,dyn_corr
Kong,Country,genre,disklavier,Country_04,0.1529269434949977,0.2700340268259231,0.191539374382943,0.2682235837290627,0.1857485926718584,0.8030549215385511,0.2606043892348925,0.3394352994703867,0.0536506185589806
Kong,Country,genre,disklavier,Country_05,0.6414471161192167,0.1847704636462089,-0.3385973013498292,0.0915069003301041,0.1890780981921972,0.6143188691366822,0.1089045684094986,0.1822206252287427,0.0440650902723391
Kong,Country,genre,disklavier,Country_06,0.1666602913933374,0.4126483103405048,0.411303138283334,0.4713700717692936,0.5125271240863304,0.4739102597433424,0.084348147704651,0.3136626003118241,0.462363223081853
Kong,Country,genre,disklavier,Country_07,0.1193871928541272,0.1221456290358589,-0.0143321386649978,0.1892308422615429,0.5004708243968475,0.8908601364161278,0.3315535569001828,0.4054906451676747,0.333659939501525
Kong,Country,genre,disklavier,Country_08,0.2043209696936464,0.4147951300433911,0.0854072524096237,-0.0554361313794996,0.0729386585492153,0.79980054518255,0.3409895287205725,0.6633766931612374,0.7015417258610447
Kong,Country,genre,disklavier,Country_09,0.7611622392558689,0.4968243914956712,0.8008722941655971,-0.1288427436730589,0.2877263626081663,0.8389523291658645,-0.6143544389571028,-0.5772112700376686,-0.0163586262402568
Kong,Country,genre,disklavier,Country_10,0.5791642108080725,0.8663494100664159,0.6220929523282968,0.4209489536607072,0.2611297881580895,0.4719903826203562,0.1225596149556343,0.1822788110534972,0.6800621382804557
Kong,Folk,genre,disklavier,Folk_01,0.4723550372529721,0.1967341294320301,0.5798166554824535,0.3722431773537009,0.2419551630232379,0.6171773396950186,0.1171040650222433,0.1752473245139312,0.3715641212535057
Kong,Folk,genre,disklavier,Folk_02,0.5256025419147996,0.5394249933298423,0.570666790496222,0.193963165696228,0.0468906770329033,0.4983647175130778,0.2038392207626509,0.7620653344946893,0.5916122596357247
Kong,Folk,genre,disklavier,Folk_03,0.5424788208846221,0.2456783889734497,0.3937728301201874,0.4609170254759459,0.3383121943955643,0.7814578665447461,0.1521042551410039,0.7176829973502986,0.2872875001660665
Kong,Folk,genre,disklavier,Folk_04,0.0918167701781458,0.270677815205731,0.0794268823224291,-0.0743104988422662,-0.0916821918207616,0.6118361239293904,0.1534060834631008,0.2563597261966104,0.1356538266730129
Kong,Folk,genre,disklavier,Folk_05,0.6244307772505097,0.7473105287699163,0.6971083313855959,0.6268523618158175,0.4088732099673328,0.8801521523548376,0.3736080686483096,0.4680920520098341,0.5277571067729537
Kong,Folk,genre,disklavier,Folk_06,-0.0052988282184732,0.1582012218673602,0.1017902790074546,0.3105074961828053,0.3560887890269201,0.8128940802991894,0.3446568092307145,0.6028127478580099,0.3786192137680813
Kong,Folk,genre,disklavier,Folk_07,0.306056998292929,0.4773747533144369,0.4100157878542573,0.1806489465516912,0.2218880929080624,0.8060767674785952,0.2967696650703724,0.4120772690562812,0.2104706428135022
Kong,Folk,genre,disklavier,Folk_08,0.4080046706946368,0.1001620470803607,0.3096332490733944,0.205985218718707,0.1784955048988725,0.3808324257631807,0.1067660476698092,0.382828596867328,0.2460639520537716
Kong,Folk,genre,disklavier,Folk_09,0.4483437871654255,0.0592428271537725,0.0551698769584694,0.5749210796240588,0.1294590146296564,0.703673936084802,0.1940212546377605,0.4860085697678197,0.4028585429927424
Kong,Folk,genre,disklavier,Folk_10,-0.0103055036503931,0.3763109441822123,0.0754626974890562,0.0480293736230791,-0.1099691655136134,0.6342730893573919,0.1260536937737056,0.159424095524328,-0.007351063629121
Kong,Jazz,genre,disklavier,Jazz_01,0.6450481632366714,0.4193780916810828,0.8468236588884027,0.4209111868934362,0.391613203275798,0.7850565272614994,0.1887059721717192,0.4968388723066,0.7515485534981915
Kong,Jazz,genre,disklavier,Jazz_02,0.48050797883602,0.2206885379575619,0.3304882173257364,0.4409646922151257,0.443976380977253,0.6839761162834145,0.1298361227959673,0.3434733895562499,0.4014477807582091
Kong,Jazz,genre,disklavier,Jazz_03,0.3038003096883825,0.4215921668099487,0.273862177774183,0.5137133153255886,0.3300673226612761,0.3118133814683254,0.1068248436992085,0.1079720586574143,0.1259544161755064
Kong,Jazz,genre,disklavier,Jazz_04,0.3105363127736829,0.4054127986116376,0.185412820120163,0.3020262278495234,0.165742686897114,0.5545155228263414,0.1253597405319336,0.673195831381808,0.3908892165584903
Kong,Jazz,genre,disklavier,Jazz_05,0.3749830960132523,0.6398463073489469,0.1649152052308704,0.6822619379787203,0.1795178598983966,0.8538580461296919,0.0927810410706863,0.4748300304865219,0.4643995551130956
Kong,Jazz,genre,disklavier,Jazz_06,0.1719186988533122,0.3036505604876375,0.1797416197756989,0.4439876358372536,0.2709454571226918,0.728748244352598,0.2204163926410312,0.794034412192377,0.4073019982822922
Kong,Jazz,genre,disklavier,Jazz_07,0.1897641783111608,0.2613164999994755,0.1844183512475494,0.2972413457077248,0.0986397935967833,0.6316307118552962,0.1484464331706967,0.4453782441591234,0.2842372978924078
Kong,Jazz,genre,disklavier,Jazz_08,0.3513579253290712,0.0515988942055535,0.517851534068572,0.3133065726850785,0.1511967232131698,0.822026394537875,-0.0721457078913211,0.0979361372356229,0.3297703561460324
Kong,Jazz,genre,disklavier,Jazz_09,0.4620064127685525,0.5553286790030783,0.3675187161668912,0.2092621757095766,0.03770884780111,0.3754401917562617,0.1295035427361041,0.4170426794798735,0.2154103704350617
Kong,Jazz,genre,disklavier,Jazz_10,0.7964221233908676,0.3462353110826228,0.841787257662544,0.2941124928350356,0.1275951863006769,0.8275968833956306,-0.7035966730712605,0.5434330123554226,0.5738280334816883
Kong,Latin,genre,disklavier,Latin_01,0.5882057367027393,0.3344211546842998,0.5019254257760218,0.2149963260872114,0.216351304309827,0.4702611127353178,0.1774204147942991,0.5314735066590863,0.3220117798996373
Kong,Latin,genre,disklavier,Latin_02,0.4848086555901557,0.1790112250227839,0.5194915899253331,0.3584685250716055,0.2181576621447647,0.4933492327963849,0.1504261719150903,0.197994954450278,0.1084572566803907
Kong,Latin,genre,disklavier,Latin_03,0.4356156800589535,0.4134085367300233,0.2707308863177013,0.1928069827190073,0.1085130459026477,0.503036798484313,0.0773424780759673,0.5663193943378516,0.2437451052443509
Kong,Latin,genre,disklavier,Latin_04,0.0690062275347488,0.68246119273057,0.0592334686337629,0.2423241529441693,0.155621560809425,0.6966104466716415,0.3291709243303944,0.8800562204228672,-0.0086105037435096
Kong,Latin,genre,disklavier,Latin_05,0.214460185254425,0.0877228079893925,0.1259735927035553,0.3592270710025001,0.2394858321007199,0.8984283673672054,0.3824928789660571,0.5958484144866153,0.4602014017081443
Kong,Latin,genre,disklavier,Latin_06,0.6209591144191565,0.4770247362028371,0.7077962765528054,0.6586277625707887,0.7022553372824455,0.6993135497050063,0.4017200843850037,0.4470822567437261,-0.033092849168308
Kong,Latin,genre,disklavier,Latin_07,0.458122921834802,0.3893015860014621,0.326948167665325,0.1817898786676329,0.0300707886516621,0.6738554810460348,0.3111958780479187,0.3557858699867365,0.3834490199130322
Kong,Latin,genre,disklavier,Latin_08,0.5227350019353652,0.5317766992547952,0.5095260417843299,0.4799726178124152,0.2809160173489811,0.8820079141940413,0.2918792132012676,0.4355762248236232,0.1408635302593519
Kong,Latin,genre,disklavier,Latin_09,0.5234953793363663,0.6823356636960788,0.7769635146585581,0.5602398876282425,0.2173025564274744,0.7098082069996862,0.1323951143587423,0.8807106069490138,0.7241724988944876
Kong,Latin,genre,disklavier,Latin_10,-0.0390463857881019,-0.061356310410894,0.0947670588171413,0.2303518651198545,0.4479597895734653,0.8863998973728646,0.4138123417510803,0.6431671791352627,0.0931988451863494
Kong,Pop,genre,disklavier,Pop_01,0.4813927598977672,0.616381257209646,0.5686438411197221,0.1629765106504948,0.2112454000304043,0.7135238773361494,0.8932234243077936,0.9526886099558688,0.6576932397964819
Kong,Pop,genre,disklavier,Pop_02,0.3866977982515616,0.0889807893438765,0.2218557356458376,0.5451030176362875,0.2341378594720974,0.631002509924714,0.0965152751101718,0.642164712051269,0.7394972446771453
Kong,Pop,genre,disklavier,Pop_03,0.1735601159835218,0.1777803817935089,0.0926408879132845,-0.051591103346384,-0.0921251637412275,0.5606483161718716,-0.0136408372094804,0.1195685816838837,0.1077896103014932
Kong,Pop,genre,disklavier,Pop_04,0.2560613176971795,0.1622996626015721,0.2338697210224978,0.3139966550727441,-0.045536165400841,0.6710799322759581,0.1510033945144228,0.4067469915829252,0.5463721702218775
Kong,Pop,genre,disklavier,Pop_05,0.3303074227579904,0.2109407002865047,0.4395487863854727,0.3639399031472859,0.6107576287484772,0.4186024724481826,0.1211197842430237,0.283422713596815,0.1173385009436916
Kong,Pop,genre,disklavier,Pop_06,0.662302615369027,0.8056664622806611,0.5831926547101879,0.7896042383947574,0.7710607590712125,0.9987300306303664,0.9467171954051454,0.979683771383674,0.2183223721875206
Kong,Pop,genre,disklavier,Pop_07,0.3851016204702122,0.7743538155182385,0.2922446541945046,0.3020938279243901,0.5241360838642752,0.6025976020478062,0.2000398158125186,0.228975338229124,0.5485919483993671
Kong,Pop,genre,disklavier,Pop_08,0.5674587665438547,0.6562241223421903,0.5252480772332797,0.6754726937098132,0.60480637583185,0.942218936075837,0.9055881214751588,0.9864252341743012,0.6641845240168982
Kong,Pop,genre,disklavier,Pop_09,0.2804207285543004,0.3094227054217064,0.3382714462724922,0.2836460541082935,0.1423131604101146,0.7154480339054626,0.178074162206139,-0.5542772396587138,0.2156152865385553
Kong,Pop,genre,disklavier,Pop_10,0.5394732412347791,0.6296835233181809,0.2580242563697135,0.3447747618467506,0.238203466110618,0.4341738303944221,0.224011108026405,0.2074599869520759,0.5572931752760997
Kong,Rock,genre,disklavier,Rock_01,0.1445507524650296,0.4986060179245716,0.0815346553855272,0.0586193010273932,0.0717930649987654,0.6279900381237751,0.1864308303981277,0.8622245134662778,-0.0115679753667547
Kong,Rock,genre,disklavier,Rock_02,0.3988287553538434,0.2469041982913662,0.3864165314780545,0.1347615404329911,-0.0118620825486904,0.6817980237981087,0.2485484304186317,0.3318866125256427,-0.0384439580345554
Kong,Rock,genre,disklavier,Rock_03,0.0238359918778175,0.0338843621411841,-0.0026231044818023,0.8534101339179954,0.5799901672820973,0.9206304486750644,0.4020432680396055,0.7565482023225373,0.3508485957380173
Kong,Rock,genre,disklavier,Rock_04,0.3006516456027386,0.1606900696075901,0.2047240248638091,0.0664718246123431,-0.1846130123685437,0.8039445618973201,0.2802835024592581,0.4094905041627891,0.0020705310018694
Kong,Rock,genre,disklavier,Rock_05,0.5753940666350555,0.3590186702423807,0.6043145510157552,-0.0458455673029377,0.2693462443155985,0.3491698233450471,0.1256943835572603,0.3665574149849704,0.0653952208865265
Kong,Rock,genre,disklavier,Rock_06,0.1883607187885331,0.6182277037882078,0.1256441862336826,0.2490288038478233,-0.0610822798541945,0.8993553452162336,0.2926386847864257,0.5541838968320533,0.0703828415388942
Kong,Rock,genre,disklavier,Rock_07,-0.0841636275194011,0.3574986114630345,0.0270348811047016,0.1424282797878742,0.2143172425630069,0.3197336207191601,0.0867363070782996,0.5384357262772345,0.0997862494693941
Kong,Rock,genre,disklavier,Rock_08,0.4766563902640601,0.6460519104222046,0.5067557103642897,0.3106518471795827,0.3072244051413528,0.2525516516089136,0.121693328861651,0.0762836328306943,0.1645684287172417
Kong,Rock,genre,disklavier,Rock_09,0.5602856061608968,0.1772565642601158,0.3903815850330094,0.3570506916526023,0.0624695626192767,0.6727658792970358,0.1812094324818866,0.3792129160749936,0.3315399168019008
Kong,Rock,genre,disklavier,Rock_10,0.6197248457153084,0.3371344074318046,0.6307902073565467,0.6087153697305083,0.5818231483313736,0.6521076608847893,0.2971687337544786,0.249065223861687,0.2651628665278594
Kong,Soul,genre,disklavier,Soul_01,0.4649289218664402,0.4335258266523877,0.270823177351889,0.9484854487006864,0.751409857195101,0.8949729016861667,0.2485635240181782,0.4341113853424539,-0.2022441658443252
Kong,Soul,genre,disklavier,Soul_02,0.2205970704351172,0.2426097650435309,0.0204430697467475,0.4115384366258869,0.219975161180282,0.5857741341983257,0.1508636624379373,0.3069178323945475,0.158225636964548
Kong,Soul,genre,disklavier,Soul_03,0.6531636143726448,0.4816666791043376,0.5733793992651298,-0.040164781446367,-0.0644828976567084,0.1961034052786125,0.165089721335104,-0.5059297119762813,0.9155409505515626
Kong,Soul,genre,disklavier,Soul_04,0.3286421671566374,0.0869053585870584,0.0127407765167087,0.4174393830864491,0.3401506091459707,0.5210984475339804,0.0948402496618298,0.2379581422024155,0.2968753771725392
Kong,Soul,genre,disklavier,Soul_05,0.3575779625853516,0.261089438041962,0.4111901434146037,0.5508310631637175,0.1778949908429831,0.3089401870091234,0.0897409972350629,0.2058737519042156,0.5904119596101105
Kong,Soul,genre,disklavier,Soul_06,0.8074654198952487,0.3255611403522638,0.8548251303457389,-0.145279369574592,0.0701564452066241,0.8670482742355847,0.2951071641910696,0.9343609356746962,0.6860858628389735
Kong,Soul,genre,disklavier,Soul_07,0.3588767022024269,0.5184784516687266,0.2089601699634916,0.3475356037732043,0.0655604351628599,0.3176245502616363,0.2385033385417948,0.5668476813043819,0.2631320670337885
Kong,Soul,genre,disklavier,Soul_08,0.443143089026005,0.2265724478586514,0.7244546320912113,0.2053649423624592,0.3197936982653829,0.6300162940946241,0.1216477621728053,0.0865829811817167,0.546770374815198
Kong,Soul,genre,disklavier,Soul_09,0.2135080060218259,0.4439824532814078,0.149071748800093,-0.0629409792124192,0.1147927784429804,0.8070126816533153,0.0262019362597373,0.4184227766237495,-0.0085849894674336
Kong,Soul,genre,disklavier,Soul_10,0.1937600707807028,0.5332335915981723,0.2635135029341355,0.0783880393022249,-0.1806284077529161,0.3513833896478875,0.100625296758809,0.0718490625807383,0.1167784013445744
Kong,World,genre,disklavier,World_01,0.7420641391575926,-0.0162028368373086,0.5087801377961966,0.4142288436977153,0.465250572061909,0.3527241706032546,0.0714750315253061,0.192913823773047,0.095417345021112
Kong,World,genre,disklavier,World_02,0.1931721383315039,0.3217658967548973,0.3444779938168179,0.0127755423359615,0.0976096373012755,0.6810519939573099,0.1868792205147665,0.8655579361920199,0.0944791297833016
Kong,World,genre,disklavier,World_03,0.5574081207503927,0.635020124454303,0.6194124892715411,0.6252246045080555,0.453150430295994,0.7141049145397774,0.3991217506488128,0.5990078537930071,0.4759122881176608
Kong,World,genre,disklavier,World_04,0.546734569611365,0.3323791734613669,0.5350480103002194,0.2309547849610647,0.1289937595849926,0.322543567822768,0.1438662029937279,0.7413472370799056,0.4412422368944184
Kong,World,genre,disklavier,World_05,0.0894101697025466,0.17732271032495,0.1662257293199379,0.0439629028611189,0.4265233457348456,0.6022142407612289,0.1108298250564758,0.4142954486544893,0.280397917618494
Kong,World,genre,disklavier,World_06,0.596619496328006,0.8863689202855115,0.3474727630229621,0.3040256249298899,0.3899792364120077,0.7887532654520025,0.3200527884348066,0.4474096657436297,0.7247899221189319
Kong,World,genre,disklavier,World_07,0.0598434440120352,0.1976240107826829,0.212841827680291,0.217087044466226,0.3441241311445109,0.7844874890205951,0.4011449979140973,0.5026671134910999,0.2609025317920725
Kong,World,genre,disklavier,World_08,0.623843513729875,0.1129777888940082,0.5429907780318923,0.2002113086826747,-0.0531106864997711,0.267928178140405,0.185072508960751,0.4817225755558901,0.0977450072557488
Kong,World,genre,disklavier,World_09,0.2977460852353258,0.3377338164199338,0.5673462041795427,0.1688990922030907,0.2026919176898092,0.5330832444422589,0.0995835413614522,0.4836941359633497,0.4067126630363872
Kong,World,genre,disklavier,World_10,0.7615696080819787,0.7579635308332747,0.8392034707582701,0.4361029746020922,0.5890022440049597,0.8552354329426288,0.3935590231874545,0.4930287317230187,0.6776893015440802
T5,Blues,genre,disklavier,Blues_01,0.0767336940506039,0.104299461041003,0.105896917257991,0.0428437265649381,-0.1031467156140252,0.4913773548563809,-0.0225185984219427,0.0631760170844992,0.1826226067191024
T5,Blues,genre,disklavier,Blues_02,0.0116809485345396,0.3680638309418534,-0.0061167264307408,-0.0443969807766765,0.2244874378626882,0.8135195262878089,-0.5162996896336335,-0.1770973871590349,0.099906918414536
T5,Blues,genre,disklavier,Blues_03,0.0183653390504915,0.1114666496154355,0.019713258810822,-0.0675682842202487,0.1018709273064399,0.4836724843851583,0.1113374317493037,0.3024640924263155,-0.0468583672965608
T5,Blues,genre,disklavier,Blues_04,0.0863082024090081,0.1626440359317408,0.1104607717192269,0.098671101403848,-0.0722558952384354,0.591078498785926,0.0625040146089009,-0.0448230972155463,0.2102914369608669
T5,Blues,genre,disklavier,Blues_05,0.0200362753822034,0.0510301399824426,0.0819310405764521,0.0521527097783198,-0.0661146805827726,0.8385872301208142,0.3914401282295217,0.6421224321965814,0.5513512030482418
T5,Blues,genre,disklavier,Blues_06,0.1572453127181626,-0.0051261105045638,0.1622175509284634,0.1464667341915445,-0.0943249809666739,0.4297402345435199,0.0977751263230218,0.2700919566694916,0.3398370967841577
T5,Blues,genre,disklavier,Blues_07,0.137105478184273,0.0928265818711999,0.0005541640885097,0.1157494261796039,-0.0399868098665719,0.6131328300624201,0.2495829053197878,0.2651520465561641,0.117757381890134
T5,Blues,genre,disklavier,Blues_08,0.3649444384564237,0.0946073709607551,0.4239611597354284,0.0768222837863281,0.1241176844082711,0.4216631337188586,0.159815075502595,0.2205658049902924,0.5251517477405044
T5,Blues,genre,disklavier,Blues_09,0.0773118932431995,0.1946892837059883,0.1236778666505198,-0.0111414293010233,0.1245547262261318,0.6805796316255922,0.1513230168142183,0.3066903373475556,0.0652925356761945
T5,Blues,genre,disklavier,Blues_10,0.1534949839069494,-0.0057882097957929,0.0225944891406999,0.0510832764359313,0.107381713521254,0.5950616460874666,0.1391622230249215,0.098696933193355,0.3657140258522938
T5,Classical,genre,disklavier,Classical_01,0.0788823615869724,0.1421976815407377,0.0986235380737922,0.0891948885153936,0.3079740513128688,0.7501999336415146,0.097161568557379,0.1556459480882534,0.1091161400149529
T5,Classical,genre,disklavier,Classical_02,0.0846311807602936,0.0276983383116027,0.2407408604633413,-0.1275280421287183,-0.0648265910063716,0.8249160360917415,0.2172970602975608,0.5892230521378177,0.4253911124519611
T5,Classical,genre,disklavier,Classical_03,0.5452686642095165,0.724697578429216,0.1142074975838388,0.0158075081584176,0.1235773448334349,0.7144319606860474,0.2775200839606252,0.3981893284291327,0.1313917149480115
T5,Classical,genre,disklavier,Classical_04,0.0446891825736082,0.2461003078997375,0.0221653751990021,0.2672773257573411,0.2405871956415521,0.3752484012124471,0.0991019783162584,0.0608991942414521,0.3249334437854154
T5,Classical,genre,disklavier,Classical_05,0.1598623198133675,0.1660039380956099,0.1435065906412084,0.0552251681842706,0.1418239639767261,0.2719934684547114,0.1118245019030658,0.1026105369533772,0.0192710470500884
T5,Classical,genre,disklavier,Classical_06,0.1151776926539038,-0.0249552650259778,0.040575301348098,-0.0464816051798357,0.076502471255706,0.4113363633967572,0.1211542813200413,0.407204188913974,0.274042016410904
T5,Classical,genre,disklavier,Classical_07,0.3439503440583056,-0.0207147174925654,0.3257332933841554,-0.0117371731132739,0.1502206445528404,0.5506831958798779,0.1500243215286211,-0.4797820649919432,0.8486153426656614
T5,Classical,genre,disklavier,Classical_08,0.0812497563003907,0.0516918951959877,0.1310649327348814,0.1413089101945841,0.1264386762689293,0.4573191756157138,0.1394655476965356,0.6331896952642818,0.3112526779406714
T5,Classical,genre,disklavier,Classical_09,0.0756662456058701,0.020463095965963,0.0836239883483202,0.0549053138259495,-0.0078621787611399,0.7813160099543783,0.0802552219891674,0.1250300620290843,0.3320876905981373
T5,Classical,genre,disklavier,Classical_10,0.227725772614622,0.1210001663327291,0.2241142429715402,0.0345883755745463,-0.086746536667127,0.5068601277860861,0.2737564911921769,0.4977304852307082,0.3607542703066591
T5,Country,genre,disklavier,Country_01,0.0522709220880863,0.0363333673252325,0.0547196670725672,-0.0529249908062482,0.0840353285011401,0.6081126148429085,0.1057132457454579,0.3729579721130169,0.0942688454027672
T5,Country,genre,disklavier,Country_02,0.2750866961975939,0.0845282282691643,0.1765348423420815,0.1499693631284246,0.3761773757225743,0.756457800583654,0.1833568741599212,0.1704812684534642,0.136022703931106
T5,Country,genre,disklavier,Country_03,0.0421620807547432,0.2146842730722618,0.031770441495723,0.0225761042506401,0.3860019285618229,0.6561042696157309,0.0458466053630978,0.0364622193678748,0.1049361180693025
T5,Country,genre,disklavier,Country_04,0.0823658136120761,0.0224612090973857,-0.0062500483336156,0.0755178306815786,0.0912497725859815,0.6347876834333455,0.1525907704189691,0.1098604752164625,-0.0318807644735304
T5,Country,genre,disklavier,Country_05,0.3274215237327965,0.0632224680723158,-0.1644340853857732,0.1652461861860964,0.287662528467987,0.2458383318421703,0.0945242378449737,0.0854196872034319,0.1468835414314219
T5,Country,genre,disklavier,Country_06,0.1492522093111034,0.0671985941999227,0.3792094950867376,0.0716184022453819,0.3716862443224555,0.3952920492191482,0.0884247174812172,0.2496365884474555,0.5191493307005072
T5,Country,genre,disklavier,Country_07,0.2078303326044842,-0.0232027301931896,-0.0490340205855612,0.0569563347475034,0.1701648769530396,0.8730030853484968,0.2523633980998191,0.2778323867349057,0.3544901965785711
T5,Country,genre,disklavier,Country_08,0.0270116139432128,0.0291402388942126,0.0372677192051164,0.090999005505189,0.1839529453646722,0.730442077993243,0.3472605228938524,0.4383193585358853,0.5998075460632226
T5,Country,genre,disklavier,Country_09,0.1754604022397811,0.0262178796193484,0.1474130725993405,-0.0550278075863075,0.1014921092295193,0.771252514124256,-0.6439729180160032,-0.548847141848403,0.4192202974315975
T5,Country,genre,disklavier,Country_10,0.2951435955870518,0.0428936385986492,0.2889731221341334,0.1064618503022068,0.227706623330191,0.5248343732195762,0.2028677650706806,0.1911541220857972,0.146237936421243
T5,Folk,genre,disklavier,Folk_01,0.4492999309362802,0.0727147414581449,-0.5168140654008714,0.1206385764413793,0.2521119477719668,0.629406658129289,0.0860746263480529,0.1264111119903901,0.0303679659569622
T5,Folk,genre,disklavier,Folk_02,0.3433927061424282,0.096472050376277,0.2442168940750239,-0.057760833380856,0.0651082377952281,0.4037668632480015,0.1148368413091109,0.580355662523901,-0.046038461304904
T5,Folk,genre,disklavier,Folk_03,0.4312104039843895,-0.0140920687872145,0.3229473104432419,0.3083141965628352,0.338845218811393,0.6838236305399518,0.1221944859150027,0.5866118161103732,0.2777297840634245
T5,Folk,genre,disklavier,Folk_04,0.0433904635454178,-0.0031266184485772,0.0481595372388059,-0.0242657103532072,-0.1190657776620868,0.481005281757567,0.1066971319217268,0.4929996860991942,0.1421899875861866
T5,Folk,genre,disklavier,Folk_05,-0.0025587447347756,0.2479289098606074,0.0805860527301689,0.2397478677440239,0.1484484860169855,0.8578541380220568,0.2402885563940596,0.3695558632203249,0.535064977689187
T5,Folk,genre,disklavier,Folk_06,0.0175898234440806,0.0384611317509805,0.0348099218000277,0.292953042925067,0.4181172686812069,0.7316784606759927,0.223028809048285,0.4294215716351958,0.2928919771928556
T5,Folk,genre,disklavier,Folk_07,0.1642100538690547,0.0368746544086754,0.2537710810049641,0.0333400680176237,0.1702593302359183,0.7646247253867464,0.2198999715561875,0.2961608928211114,0.2864011426617169
T5,Folk,genre,disklavier,Folk_08,0.0087771289467506,-0.0940467281201189,0.0191442032130376,-0.0552790382687367,-0.0685363623028077,0.3205234028623496,0.006517213200523,0.3493602083237241,0.0889046122454357
T5,Folk,genre,disklavier,Folk_09,0.087953427760513,0.2162194027519525,0.0946042348471247,0.066775486205423,0.0443682646062241,0.6284192924553316,0.2702857220509437,0.4449706473846482,0.3505694387246114
T5,Folk,genre,disklavier,Folk_10,0.1096722755843206,0.316701794288775,0.0152904859338635,0.0498010113538845,-0.1224576032472206,0.5894942532656292,0.1273269759466307,0.1426873992226979,-0.0004873562967606
T5,Jazz,genre,disklavier,Jazz_01,0.434873772193149,0.1747206921990965,-0.3726983566441297,0.0375253711344348,0.270743295717446,0.5311362819566047,0.074579346902387,0.3149968482785411,0.4865208921235711
T5,Jazz,genre,disklavier,Jazz_02,0.1653138332896276,0.1136388933781237,0.1627458498816351,0.0857633819776899,0.1901853496002377,0.6695417295093317,0.140261895779198,0.2343530034216386,0.2543980784930695
T5,Jazz,genre,disklavier,Jazz_03,0.0171304147575651,0.159993638976121,0.0347614295812839,0.1093347918350124,0.0484703502949616,0.4254095728586104,0.1473040816135252,0.5058773053961759,0.126262873233913
T5,Jazz,genre,disklavier,Jazz_04,0.0853095041581778,0.1334651283786328,0.0505953257565874,0.0730990334889733,0.0105627618193792,0.3481723896016745,0.1015000573076996,-0.3385272051825942,0.3594243958447825
T5,Jazz,genre,disklavier,Jazz_05,0.1819460019465731,0.2109772898113401,0.0832118669371593,0.0337631830143732,0.0712302645573005,0.63341860369546,-0.1476048544157499,0.1634218902705019,0.4283271314036336
T5,Jazz,genre,disklavier,Jazz_06,0.0617489872329531,0.0305787621079969,0.0734098534113917,0.0047120437300026,0.1284249987988788,0.6926965870483889,0.1346456126937274,-0.4538829519608646,0.3566412902613437
T5,Jazz,genre,disklavier,Jazz_07,0.0537127016769598,0.0266851494219653,0.0353797218732564,0.1936326170284281,-0.0976309894268212,0.5796805100745721,0.1566515997339207,0.3236487304931679,0.2858007903867176
T5,Jazz,genre,disklavier,Jazz_08,0.2648003050672068,0.0470119969073815,0.3651230459284781,0.0442361674405554,0.1198005427723387,0.7084859252770802,-0.1545133352081888,-0.1018975225292046,0.3919519052872237
T5,Jazz,genre,disklavier,Jazz_09,0.149763231059048,0.0435142783791705,0.124549807555072,0.0100061292577228,-0.0889887950022134,0.2834727232271516,0.1168847976054631,0.0896035632517991,-0.0069251442481974
T5,Jazz,genre,disklavier,Jazz_10,0.4836228318648779,0.0803331958395993,0.5630435000371398,0.2573070038435923,-0.0639213034124409,0.8258200624333082,-0.7811146097804909,0.3325567898666022,0.4478849079242809
T5,Latin,genre,disklavier,Latin_01,0.2695099507439643,0.1107594282491989,0.2400499482963085,-0.4748593507440916,0.1970454117468271,0.3557860548184784,0.1563784015681749,0.3322274301808083,0.244641385219868
T5,Latin,genre,disklavier,Latin_02,0.2702702859022443,0.0628397735206054,0.3182320021183575,0.1309715036583385,0.2735897740865122,0.8758915159914289,0.4538150520075792,0.2540384924706869,0.2558132698233368
T5,Latin,genre,disklavier,Latin_03,0.1186770849584786,0.0577574496957326,0.0889435427236075,0.0517226955199889,0.0808451620366431,0.3615819482937075,0.1336999701250416,-0.2237111746590859,0.2628209727534432
T5,Latin,genre,disklavier,Latin_04,0.0324056225279654,0.2810426562229577,-0.0009423867377926,0.1265809171766323,0.0967679321200962,0.733021518884058,0.6799616899748417,0.953116724387416,0.0002333821035169
T5,Latin,genre,disklavier,Latin_05,0.1760531338516305,0.0211491874082215,0.1406683687365067,0.3033941247402779,0.1755400241889645,0.8309519674417312,0.3695517422212242,0.1848488409852767,0.518272346260405
T5,Latin,genre,disklavier,Latin_06,0.1508752817657296,0.2597932870611884,0.1419461972691338,0.3864059387252469,0.2987755664699462,0.6993135497050063,0.1699825844409727,0.24505959534163,0.0794211225085191
T5,Latin,genre,disklavier,Latin_07,0.1513747933264154,-0.0055495115584162,0.2763909806702074,0.0973828039766917,-0.011248631115432,0.5955996981593761,0.1679336597799477,0.3947529578004652,0.3709650808915303
T5,Latin,genre,disklavier,Latin_08,0.4162013701735562,0.3656117476793599,0.4749134342280627,0.0247657681831145,0.2818274950150855,0.6257281064838806,0.1325487898810904,0.2204045576028583,0.0505500874403837
T5,Latin,genre,disklavier,Latin_09,0.3907744635647793,0.1253554619622694,0.2097001999146782,0.3961191795446434,0.1941801748404142,0.4183741163721058,0.0927695015856331,0.3224013053373328,0.0591954495166859
